companyName,orderId,orderDate
"Customer QNIVZ",11020,"2008-04-14 00:00:00"
"Customer AHXHT",10322,"2006-10-04 00:00:00"
"Customer AHXHT",10354,"2006-11-14 00:00:00"
"Customer AHXHT",10474,"2007-03-13 00:00:00"
"Customer AHXHT",10502,"2007-04-10 00:00:00"
"Customer AHXHT",10995,"2008-04-02 00:00:00"
"Customer AHXHT",11073,"2008-05-05 00:00:00"
"Customer LOLJO",10353,"2006-11-13 00:00:00"
"Customer LOLJO",10392,"2006-12-24 00:00:00"
"Customer LOLJO",10427,"2007-01-27 00:00:00"
"Customer LOLJO",10489,"2007-03-28 00:00:00"
"Customer LOLJO",10530,"2007-05-08 00:00:00"
"Customer LOLJO",10597,"2007-07-11 00:00:00"
"Customer LOLJO",10686,"2007-09-30 00:00:00"
"Customer LOLJO",10747,"2007-11-19 00:00:00"
"Customer LOLJO",10844,"2008-01-21 00:00:00"
"Customer LOLJO",11053,"2008-04-27 00:00:00"
"Customer QZURI",10336,"2006-10-23 00:00:00"
"Customer QZURI",10397,"2006-12-27 00:00:00"
"Customer QZURI",10433,"2007-02-03 00:00:00"
"Customer QZURI",10477,"2007-03-17 00:00:00"
"Customer QZURI",11007,"2008-04-08 00:00:00"
"Customer WULWD",10261,"2006-07-19 00:00:00"
"Customer WULWD",10291,"2006-08-27 00:00:00"
"Customer WULWD",10379,"2006-12-11 00:00:00"
"Customer WULWD",10421,"2007-01-21 00:00:00"
"Customer WULWD",10587,"2007-07-02 00:00:00"
"Customer WULWD",10647,"2007-08-27 00:00:00"
"Customer WULWD",10720,"2007-10-28 00:00:00"
"Customer WULWD",10794,"2007-12-24 00:00:00"
"Customer WULWD",10989,"2008-03-31 00:00:00"
"Customer WFIZJ",10372,"2006-12-04 00:00:00"
"Customer WFIZJ",10406,"2007-01-07 00:00:00"
"Customer WFIZJ",10487,"2007-03-26 00:00:00"
"Customer WFIZJ",10637,"2007-08-19 00:00:00"
"Customer WFIZJ",10659,"2007-09-05 00:00:00"
"Customer WFIZJ",10704,"2007-10-14 00:00:00"
"Customer WFIZJ",10728,"2007-11-04 00:00:00"
"Customer WFIZJ",10786,"2007-12-19 00:00:00"
"Customer WFIZJ",10868,"2008-02-04 00:00:00"
"Customer WFIZJ",10913,"2008-02-26 00:00:00"
"Customer WFIZJ",10914,"2008-02-27 00:00:00"
"Customer WFIZJ",10961,"2008-03-19 00:00:00"
"Customer WFIZJ",11068,"2008-05-04 00:00:00"
"Customer IRRVL",10273,"2006-08-05 00:00:00"
"Customer IRRVL",10285,"2006-08-20 00:00:00"
"Customer IRRVL",10286,"2006-08-21 00:00:00"
"Customer IRRVL",10313,"2006-09-24 00:00:00"
"Customer IRRVL",10345,"2006-11-04 00:00:00"
"Customer IRRVL",10361,"2006-11-22 00:00:00"
"Customer IRRVL",10418,"2007-01-17 00:00:00"
"Customer IRRVL",10451,"2007-02-19 00:00:00"
"Customer IRRVL",10515,"2007-04-23 00:00:00"
"Customer IRRVL",10527,"2007-05-05 00:00:00"
"Customer IRRVL",10540,"2007-05-19 00:00:00"
"Customer IRRVL",10549,"2007-05-27 00:00:00"
"Customer IRRVL",10588,"2007-07-03 00:00:00"
"Customer IRRVL",10658,"2007-09-05 00:00:00"
"Customer IRRVL",10691,"2007-10-03 00:00:00"
"Customer IRRVL",10694,"2007-10-06 00:00:00"
"Customer IRRVL",10721,"2007-10-29 00:00:00"
"Customer IRRVL",10745,"2007-11-18 00:00:00"
"Customer IRRVL",10765,"2007-12-04 00:00:00"
"Customer IRRVL",10788,"2007-12-22 00:00:00"
"Customer IRRVL",10845,"2008-01-21 00:00:00"
"Customer IRRVL",10865,"2008-02-02 00:00:00"
"Customer IRRVL",10878,"2008-02-10 00:00:00"
"Customer IRRVL",10938,"2008-03-10 00:00:00"
"Customer IRRVL",10962,"2008-03-19 00:00:00"
"Customer IRRVL",10991,"2008-04-01 00:00:00"
"Customer IRRVL",10996,"2008-04-02 00:00:00"
"Customer IRRVL",11021,"2008-04-14 00:00:00"
"Customer LWGMD",10448,"2007-02-17 00:00:00"
"Customer LWGMD",10716,"2007-10-24 00:00:00"
"Customer LWGMD",10828,"2008-01-13 00:00:00"
"Customer LWGMD",10916,"2008-02-27 00:00:00"
"Customer LWGMD",11019,"2008-04-13 00:00:00"
"Customer NYUHS",10262,"2006-07-22 00:00:00"
"Customer NYUHS",10272,"2006-08-02 00:00:00"
"Customer NYUHS",10294,"2006-08-30 00:00:00"
"Customer NYUHS",10314,"2006-09-25 00:00:00"
"Customer NYUHS",10316,"2006-09-27 00:00:00"
"Customer NYUHS",10346,"2006-11-05 00:00:00"
"Customer NYUHS",10401,"2007-01-01 00:00:00"
"Customer NYUHS",10479,"2007-03-19 00:00:00"
"Customer NYUHS",10564,"2007-06-10 00:00:00"
"Customer NYUHS",10569,"2007-06-16 00:00:00"
"Customer NYUHS",10598,"2007-07-14 00:00:00"
"Customer NYUHS",10761,"2007-12-02 00:00:00"
"Customer NYUHS",10820,"2008-01-07 00:00:00"
"Customer NYUHS",10852,"2008-01-26 00:00:00"
"Customer NYUHS",10889,"2008-02-16 00:00:00"
"Customer NYUHS",10988,"2008-03-31 00:00:00"
"Customer NYUHS",11000,"2008-04-06 00:00:00"
"Customer NYUHS",11077,"2008-05-06 00:00:00"
"Customer LHANT",10288,"2006-08-23 00:00:00"
"Customer LHANT",10428,"2007-01-28 00:00:00"
"Customer LHANT",10443,"2007-02-12 00:00:00"
"Customer LHANT",10562,"2007-06-09 00:00:00"
"Customer LHANT",10586,"2007-07-02 00:00:00"
"Customer LHANT",10655,"2007-09-03 00:00:00"
"Customer LHANT",10727,"2007-11-03 00:00:00"
"Customer LHANT",10812,"2008-01-02 00:00:00"
"Customer LHANT",10908,"2008-02-26 00:00:00"
"Customer LHANT",10942,"2008-03-11 00:00:00"
"Customer LHANT",11010,"2008-04-09 00:00:00"
"Customer LHANT",11062,"2008-04-30 00:00:00"
"Customer QVEPD",10287,"2006-08-22 00:00:00"
"Customer QVEPD",10299,"2006-09-06 00:00:00"
"Customer QVEPD",10447,"2007-02-14 00:00:00"
"Customer QVEPD",10481,"2007-03-20 00:00:00"
"Customer QVEPD",10563,"2007-06-10 00:00:00"
"Customer QVEPD",10622,"2007-08-06 00:00:00"
"Customer QVEPD",10648,"2007-08-28 00:00:00"
"Customer QVEPD",10813,"2008-01-05 00:00:00"
"Customer QVEPD",10851,"2008-01-26 00:00:00"
"Customer QVEPD",10877,"2008-02-09 00:00:00"
"Customer QVEPD",11059,"2008-04-29 00:00:00"
"Customer CCKOT",10255,"2006-07-12 00:00:00"
"Customer CCKOT",10419,"2007-01-20 00:00:00"
"Customer CCKOT",10537,"2007-05-14 00:00:00"
"Customer CCKOT",10666,"2007-09-12 00:00:00"
"Customer CCKOT",10751,"2007-11-24 00:00:00"
"Customer CCKOT",10758,"2007-11-28 00:00:00"
"Customer CCKOT",10931,"2008-03-06 00:00:00"
"Customer CCKOT",10951,"2008-03-16 00:00:00"
"Customer CCKOT",11033,"2008-04-17 00:00:00"
"Customer CCKOT",11075,"2008-05-06 00:00:00"
"Customer SIUIH",10281,"2006-08-14 00:00:00"
"Customer SIUIH",10282,"2006-08-15 00:00:00"
"Customer SIUIH",10306,"2006-09-16 00:00:00"
"Customer SIUIH",10917,"2008-03-02 00:00:00"
"Customer SIUIH",11013,"2008-04-09 00:00:00"
"Customer TMXGN",10387,"2006-12-18 00:00:00"
"Customer TMXGN",10520,"2007-04-29 00:00:00"
"Customer TMXGN",10639,"2007-08-20 00:00:00"
"Customer TMXGN",10831,"2008-01-14 00:00:00"
"Customer TMXGN",10909,"2008-02-26 00:00:00"
"Customer TMXGN",11015,"2008-04-10 00:00:00"
"Customer LCOUJ",10324,"2006-10-08 00:00:00"
"Customer LCOUJ",10393,"2006-12-25 00:00:00"
"Customer LCOUJ",10398,"2006-12-30 00:00:00"
"Customer LCOUJ",10440,"2007-02-10 00:00:00"
"Customer LCOUJ",10452,"2007-02-20 00:00:00"
"Customer LCOUJ",10510,"2007-04-18 00:00:00"
"Customer LCOUJ",10555,"2007-06-02 00:00:00"
"Customer LCOUJ",10603,"2007-07-18 00:00:00"
"Customer LCOUJ",10607,"2007-07-22 00:00:00"
"Customer LCOUJ",10612,"2007-07-28 00:00:00"
"Customer LCOUJ",10627,"2007-08-11 00:00:00"
"Customer LCOUJ",10657,"2007-09-04 00:00:00"
"Customer LCOUJ",10678,"2007-09-23 00:00:00"
"Customer LCOUJ",10700,"2007-10-10 00:00:00"
"Customer LCOUJ",10711,"2007-10-21 00:00:00"
"Customer LCOUJ",10713,"2007-10-22 00:00:00"
"Customer LCOUJ",10714,"2007-10-22 00:00:00"
"Customer LCOUJ",10722,"2007-10-29 00:00:00"
"Customer LCOUJ",10748,"2007-11-20 00:00:00"
"Customer LCOUJ",10757,"2007-11-27 00:00:00"
"Customer LCOUJ",10815,"2008-01-05 00:00:00"
"Customer LCOUJ",10847,"2008-01-22 00:00:00"
"Customer LCOUJ",10882,"2008-02-11 00:00:00"
"Customer LCOUJ",10894,"2008-02-18 00:00:00"
"Customer LCOUJ",10941,"2008-03-11 00:00:00"
"Customer LCOUJ",10983,"2008-03-27 00:00:00"
"Customer LCOUJ",10984,"2008-03-30 00:00:00"
"Customer LCOUJ",11002,"2008-04-06 00:00:00"
"Customer LCOUJ",11030,"2008-04-17 00:00:00"
"Customer LCOUJ",11031,"2008-04-17 00:00:00"
"Customer LCOUJ",11064,"2008-05-01 00:00:00"
"Customer AHPOP",10359,"2006-11-21 00:00:00"
"Customer AHPOP",10377,"2006-12-09 00:00:00"
"Customer AHPOP",10388,"2006-12-19 00:00:00"
"Customer AHPOP",10472,"2007-03-12 00:00:00"
"Customer AHPOP",10523,"2007-05-01 00:00:00"
"Customer AHPOP",10547,"2007-05-23 00:00:00"
"Customer AHPOP",10800,"2007-12-26 00:00:00"
"Customer AHPOP",10804,"2007-12-30 00:00:00"
"Customer AHPOP",10869,"2008-02-04 00:00:00"
"Customer JMIKW",10341,"2006-10-29 00:00:00"
"Customer JMIKW",10417,"2007-01-16 00:00:00"
"Customer JMIKW",10556,"2007-06-03 00:00:00"
"Customer JMIKW",10642,"2007-08-22 00:00:00"
"Customer JMIKW",10669,"2007-09-15 00:00:00"
"Customer JMIKW",10802,"2007-12-29 00:00:00"
"Customer JMIKW",11074,"2008-05-06 00:00:00"
"Customer YSHXL",10738,"2007-11-12 00:00:00"
"Customer YSHXL",10907,"2008-02-25 00:00:00"
"Customer YSHXL",10964,"2008-03-20 00:00:00"
"Customer YSHXL",11043,"2008-04-22 00:00:00"
"Customer XOJYP",10271,"2006-08-01 00:00:00"
"Customer XOJYP",10329,"2006-10-15 00:00:00"
"Customer XOJYP",10349,"2006-11-08 00:00:00"
"Customer XOJYP",10369,"2006-12-02 00:00:00"
"Customer XOJYP",10385,"2006-12-17 00:00:00"
"Customer XOJYP",10432,"2007-01-31 00:00:00"
"Customer XOJYP",10756,"2007-11-27 00:00:00"
"Customer XOJYP",10821,"2008-01-08 00:00:00"
"Customer XOJYP",10974,"2008-03-25 00:00:00"
"Customer SFOGW",10252,"2006-07-09 00:00:00"
"Customer SFOGW",10302,"2006-09-10 00:00:00"
"Customer SFOGW",10458,"2007-02-26 00:00:00"
"Customer SFOGW",10463,"2007-03-04 00:00:00"
"Customer SFOGW",10475,"2007-03-14 00:00:00"
"Customer SFOGW",10767,"2007-12-05 00:00:00"
"Customer SFOGW",10841,"2008-01-20 00:00:00"
"Customer SFOGW",10846,"2008-01-22 00:00:00"
"Customer SFOGW",10885,"2008-02-12 00:00:00"
"Customer SFOGW",10930,"2008-03-06 00:00:00"
"Customer SFOGW",11035,"2008-04-20 00:00:00"
"Customer SFOGW",11038,"2008-04-21 00:00:00"
"Customer LCYBZ",10310,"2006-09-20 00:00:00"
"Customer LCYBZ",10708,"2007-10-17 00:00:00"
"Customer LCYBZ",10805,"2007-12-30 00:00:00"
"Customer LCYBZ",10992,"2008-04-01 00:00:00"
"Customer NLTYP",10624,"2007-08-07 00:00:00"
"Customer NLTYP",10775,"2007-12-12 00:00:00"
"Customer NLTYP",11003,"2008-04-06 00:00:00"
"Customer FAPSM",10249,"2006-07-05 00:00:00"
"Customer FAPSM",10438,"2007-02-06 00:00:00"
"Customer FAPSM",10446,"2007-02-14 00:00:00"
"Customer FAPSM",10548,"2007-05-26 00:00:00"
"Customer FAPSM",10608,"2007-07-23 00:00:00"
"Customer FAPSM",10967,"2008-03-23 00:00:00"
"Customer VONTK",10276,"2006-08-08 00:00:00"
"Customer VONTK",10293,"2006-08-29 00:00:00"
"Customer VONTK",10304,"2006-09-12 00:00:00"
"Customer VONTK",10319,"2006-10-02 00:00:00"
"Customer VONTK",10518,"2007-04-25 00:00:00"
"Customer VONTK",10576,"2007-06-23 00:00:00"
"Customer VONTK",10676,"2007-09-22 00:00:00"
"Customer VONTK",10842,"2008-01-20 00:00:00"
"Customer VONTK",10915,"2008-02-27 00:00:00"
"Customer VONTK",11069,"2008-05-04 00:00:00"
"Customer YQQWW",10292,"2006-08-28 00:00:00"
"Customer YQQWW",10496,"2007-04-04 00:00:00"
"Customer YQQWW",10606,"2007-07-22 00:00:00"
"Customer YQQWW",10830,"2008-01-13 00:00:00"
"Customer YQQWW",10834,"2008-01-15 00:00:00"
"Customer YQQWW",10839,"2008-01-19 00:00:00"
"Customer EYHKM",10574,"2007-06-19 00:00:00"
"Customer EYHKM",10577,"2007-06-23 00:00:00"
"Customer EYHKM",10822,"2008-01-08 00:00:00"
"Customer ZRNDE",10367,"2006-11-28 00:00:00"
"Customer ZRNDE",10399,"2006-12-31 00:00:00"
"Customer ZRNDE",10465,"2007-03-05 00:00:00"
"Customer ZRNDE",10591,"2007-07-07 00:00:00"
"Customer ZRNDE",10602,"2007-07-17 00:00:00"
"Customer ZRNDE",10688,"2007-10-01 00:00:00"
"Customer ZRNDE",10744,"2007-11-17 00:00:00"
"Customer ZRNDE",10769,"2007-12-08 00:00:00"
"Customer ZRNDE",10921,"2008-03-03 00:00:00"
"Customer ZRNDE",10946,"2008-03-12 00:00:00"
"Customer ZRNDE",10994,"2008-04-02 00:00:00"
"Customer NRCSK",10251,"2006-07-08 00:00:00"
"Customer NRCSK",10334,"2006-10-21 00:00:00"
"Customer NRCSK",10450,"2007-02-19 00:00:00"
"Customer NRCSK",10459,"2007-02-27 00:00:00"
"Customer NRCSK",10478,"2007-03-18 00:00:00"
"Customer NRCSK",10546,"2007-05-23 00:00:00"
"Customer NRCSK",10806,"2007-12-31 00:00:00"
"Customer NRCSK",10814,"2008-01-05 00:00:00"
"Customer NRCSK",10843,"2008-01-21 00:00:00"
"Customer NRCSK",10850,"2008-01-23 00:00:00"
"Customer ENQZT",10248,"2006-07-04 00:00:00"
"Customer ENQZT",10274,"2006-08-06 00:00:00"
"Customer ENQZT",10295,"2006-09-02 00:00:00"
"Customer ENQZT",10737,"2007-11-11 00:00:00"
"Customer ENQZT",10739,"2007-11-12 00:00:00"
"Customer SNXOJ",10301,"2006-09-09 00:00:00"
"Customer SNXOJ",10312,"2006-09-23 00:00:00"
"Customer SNXOJ",10348,"2006-11-07 00:00:00"
"Customer SNXOJ",10356,"2006-11-18 00:00:00"
"Customer SNXOJ",10513,"2007-04-22 00:00:00"
"Customer SNXOJ",10632,"2007-08-14 00:00:00"
"Customer SNXOJ",10640,"2007-08-21 00:00:00"
"Customer SNXOJ",10651,"2007-09-01 00:00:00"
"Customer SNXOJ",10668,"2007-09-15 00:00:00"
"Customer SNXOJ",11046,"2008-04-23 00:00:00"
"Customer ZHYOS",10266,"2006-07-26 00:00:00"
"Customer ZHYOS",10270,"2006-08-01 00:00:00"
"Customer ZHYOS",10320,"2006-10-03 00:00:00"
"Customer ZHYOS",10333,"2006-10-18 00:00:00"
"Customer ZHYOS",10412,"2007-01-13 00:00:00"
"Customer ZHYOS",10416,"2007-01-16 00:00:00"
"Customer ZHYOS",10437,"2007-02-05 00:00:00"
"Customer ZHYOS",10455,"2007-02-24 00:00:00"
"Customer ZHYOS",10526,"2007-05-05 00:00:00"
"Customer ZHYOS",10553,"2007-05-30 00:00:00"
"Customer ZHYOS",10583,"2007-06-30 00:00:00"
"Customer ZHYOS",10636,"2007-08-19 00:00:00"
"Customer ZHYOS",10750,"2007-11-21 00:00:00"
"Customer ZHYOS",10781,"2007-12-17 00:00:00"
"Customer ZHYOS",11025,"2008-04-15 00:00:00"
"Customer SRQVM",10256,"2006-07-15 00:00:00"
"Customer SRQVM",10420,"2007-01-21 00:00:00"
"Customer SRQVM",10585,"2007-07-01 00:00:00"
"Customer SRQVM",10644,"2007-08-25 00:00:00"
"Customer SRQVM",10803,"2007-12-30 00:00:00"
"Customer SRQVM",10809,"2008-01-01 00:00:00"
"Customer SRQVM",10900,"2008-02-20 00:00:00"
"Customer SRQVM",10905,"2008-02-24 00:00:00"
"Customer SRQVM",10935,"2008-03-09 00:00:00"
"Customer YBQTI",10269,"2006-07-31 00:00:00"
"Customer YBQTI",10344,"2006-11-01 00:00:00"
"Customer YBQTI",10469,"2007-03-10 00:00:00"
"Customer YBQTI",10483,"2007-03-24 00:00:00"
"Customer YBQTI",10504,"2007-04-11 00:00:00"
"Customer YBQTI",10596,"2007-07-11 00:00:00"
"Customer YBQTI",10693,"2007-10-06 00:00:00"
"Customer YBQTI",10696,"2007-10-08 00:00:00"
"Customer YBQTI",10723,"2007-10-30 00:00:00"
"Customer YBQTI",10740,"2007-11-13 00:00:00"
"Customer YBQTI",10861,"2008-01-30 00:00:00"
"Customer YBQTI",10904,"2008-02-24 00:00:00"
"Customer YBQTI",11032,"2008-04-17 00:00:00"
"Customer YBQTI",11066,"2008-05-01 00:00:00"
"Customer XBBVR",10615,"2007-07-30 00:00:00"
"Customer XBBVR",10673,"2007-09-18 00:00:00"
"Customer XBBVR",10695,"2007-10-07 00:00:00"
"Customer XBBVR",10873,"2008-02-06 00:00:00"
"Customer XBBVR",10879,"2008-02-10 00:00:00"
"Customer XBBVR",10910,"2008-02-26 00:00:00"
"Customer XBBVR",11005,"2008-04-07 00:00:00"
"Customer CCFIZ",10374,"2006-12-05 00:00:00"
"Customer CCFIZ",10611,"2007-07-25 00:00:00"
"Customer CCFIZ",10792,"2007-12-23 00:00:00"
"Customer CCFIZ",10870,"2008-02-04 00:00:00"
"Customer CCFIZ",10906,"2008-02-25 00:00:00"
"Customer CCFIZ",10998,"2008-04-03 00:00:00"
"Customer CCFIZ",11044,"2008-04-23 00:00:00"
